target_month,gold_state_signal_month,ktb_signal_date,cpi_release_date,fx_signal_date,gold_trend_signal_date,ktb_10y_pct,cpi_yoy_pct,real_yield_proxy_pct,fx_momentum_63d,gold_trend_252d,real_yield_change_3m_pctpt,real_yield_proxy_pct_rank,real_yield_proxy_pct_prior_count,real_yield_change_3m_pctpt_rank,real_yield_change_3m_pctpt_prior_count,fx_momentum_63d_rank,fx_momentum_63d_prior_count,gold_trend_252d_rank,gold_trend_252d_prior_count,real_yield_support,fx_support,gold_trend_support,gold_composite_state,real_yield_active,fx_active,gold_trend_active,gold_composite_active,raw_real_yield_support,raw_fx_support,raw_gold_trend_support,raw_gold_composite_state,raw_gold_composite_z,gold_calibration_observations,gold_calibration_slope,raw_gold_composite_z_current,calibrated_gold_alpha_active,calibrated_gold_mu_adjustment,future_1m_gold_return,future_3m_gold_return,future_6m_gold_return,recent_1m_gold_return,gold_realized_vol_21d,macro_fragility,vix6_stress_score
2022-09,2022-08,2022-08-31,2022-08-31,2022-08-31,2022-08-31,3.721,6.3,-2.5789999999999997,0.08445673781010132,-0.06337235528322349,-1.105,0.007575757575757576,197,0.08717948717948718,194,0.952020202020202,197,0.19444444444444445,197,0.9526223776223777,0.952020202020202,0.19444444444444445,0.6996956746956747,True,True,True,True,0.9526223776223777,0.952020202020202,0.19444444444444445,0.6996956746956747,1.3003411264447349,194,0.0009200367032236973,1.3003411264447349,True,0.0011963615630404029,0.053737002155779034,0.009588285242889238,0.06416349880091543,-0.011844954909809857,0.15399959541367608,0.6617611799653718,0.49827735601106016
2022-10,2022-09,2022-09-30,2022-09-30,2022-09-30,2022-09-30,4.096,5.7,-1.604,0.09875765373671275,-0.05991319650239557,0.05999999999999961,0.017587939698492462,198,0.5892857142857143,195,0.9673366834170855,198,0.20351758793969849,198,0.6965631730078965,0.9673366834170855,0.20351758793969849,0.6224724814548934,True,True,True,True,0.6965631730078965,0.9673366834170855,0.20351758793969849,0.6224724814548934,0.8090573456827509,195,0.0012170564944521548,0.8090573456827509,True,0.000984668496947414,-0.020433039006210407,-0.027358041849222414,0.0728546140789974,0.053737002155779034,0.18806678052436976,0.6453490935162616,0.6576988693434476
2022-11,2022-10,2022-10-31,2022-10-31,2022-10-31,2022-10-31,4.242,5.5,-1.258,0.07826292511942334,-0.09260750380232174,1.6150000000000002,0.0325,199,0.9873096446700508,196,0.9325,199,0.1275,199,0.4900951776649746,0.9325,0.1275,0.5166983925549915,True,True,True,True,0.4900951776649746,0.9325,0.1275,0.5166983925549915,0.1443791519446845,196,0.0010927843990403698,0.1443791519446845,True,0.0001577752847918303,-0.021911971716751077,0.01066067768094281,0.1352439597962849,-0.020433039006210407,0.1970411810107038,0.7618786903595853,0.6218372257529738
2022-12,2022-11,2022-11-30,2022-11-30,2022-11-30,2022-11-30,3.667,5.6,-1.9329999999999998,-0.022183572274718344,-0.004177914384488446,0.6459999999999999,0.012437810945273632,200,0.8560606060606061,197,0.27114427860696516,200,0.34577114427860695,200,0.5657507914970601,0.27114427860696516,0.34577114427860695,0.39422207146087734,True,True,True,True,0.5657507914970601,0.27114427860696516,0.34577114427860695,0.39422207146087734,-0.6236025218701973,197,0.0010677739621047426,-0.6236025218701973,True,-0.00066586653555585,0.015175033361398471,0.05405690057595747,0.12730364024699092,-0.021911971716751077,0.2518845305585352,0.8216002843435186,0.4375216801643149
2023-01,2022-12,2022-12-30,2022-12-31,2022-12-30,2022-12-30,3.73,5.0,-1.27,-0.12868930470563456,-0.0009427508414407981,0.3340000000000001,0.03712871287128713,201,0.7160804020100503,198,0.007425742574257425,201,0.3589108910891089,201,0.6233954425593313,0.007425742574257425,0.3589108910891089,0.32991069207423257,True,True,True,True,0.6233954425593313,0.007425742574257425,0.3589108910891089,0.32991069207423257,-1.0251149917526563,198,0.0010416849651145824,-1.0251149917526563,True,-0.0010678468744223012,0.0178563656806332,0.10303139309222042,0.07965404503060025,0.015175033361398471,0.22472758491189831,0.8400397025837457,0.6167168777789659
2023-02,2023-01,2023-01-31,2023-01-31,2023-01-31,2023-01-31,3.297,5.0,-1.7029999999999998,-0.1446046349734722,0.07108123771577723,-0.44499999999999984,0.017241379310344827,202,0.2975,199,0.007389162561576354,202,0.5147783251231527,202,0.8426293103448277,0.007389162561576354,0.5147783251231527,0.45493226600985226,True,True,True,True,0.8426293103448277,0.007389162561576354,0.5147783251231527,0.45493226600985226,-0.235153365586905,199,0.000986222985387455,-0.235153365586905,True,-0.00023191365423302505,0.020085631458748088,0.12326914944510392,0.04350160767146316,0.0178563656806332,0.17603894319718685,0.9293575920934412,0.5376730846700692
2023-03,2023-02,2023-02-28,2023-02-28,2023-02-28,2023-02-28,3.753,5.0,-1.2469999999999999,0.02967708230181998,-0.03910066554000036,0.6859999999999999,0.051470588235294115,203,0.8631840796019901,200,0.7524509803921569,203,0.25245098039215685,203,0.5426726660813579,0.7524509803921569,0.25245098039215685,0.5158582089552238,True,True,True,True,0.5426726660813579,0.7524509803921569,0.25245098039215685,0.5158582089552238,0.1487753095122532,200,0.0009695760479879301,0.1487753095122532,True,0.00014424897663507157,0.062342963334522494,0.0694903089491754,0.06005203523032199,0.020085631458748088,0.19145455886229182,0.8964330044884022,0.5878951931545019
2023-04,2023-03,2023-03-31,2023-03-31,2023-03-31,2023-03-31,3.34,4.7,-1.3600000000000003,0.020572707690603487,0.014513720230375782,-0.0900000000000003,0.041463414634146344,204,0.5173267326732673,201,0.6951219512195121,204,0.3975609756097561,204,0.7206049263462931,0.6951219512195121,0.3975609756097561,0.6044292843918537,True,True,True,True,0.7206049263462931,0.6951219512195121,0.3975609756097561,0.6044292843918537,0.7070032850507547,201,0.001007238378514206,0.7070032850507547,True,0.0007121208424387392,0.0365313818767985,-0.021193728671750955,-0.04113024042475755,0.062342963334522494,0.25109110907759236,0.9236303527548708,0.37722888004527577
2023-05,2023-04,2023-04-28,2023-04-30,2023-04-28,2023-04-28,3.36,4.2,-0.8400000000000003,0.0839813587945697,0.04890384778211487,0.8629999999999995,0.08009708737864078,205,0.9039408866995073,202,0.9441747572815534,205,0.47815533980582525,205,0.507981012960926,0.9441747572815534,0.47815533980582525,0.6434370366827683,True,True,True,True,0.507981012960926,0.9441747572815534,0.47815533980582525,0.6434370366827683,0.9507089009846909,202,0.0011016783628618214,0.9507089009846909,True,0.0010473754255949756,-0.028753084082855485,-0.07101373861558113,-0.0018994814460213671,0.0365313818767985,0.20125843608967178,0.916232880533395,0.40061039986881364
2023-06,2023-05,2023-05-31,2023-05-31,2023-05-31,2023-05-31,3.532,3.7,-0.16800000000000015,0.006636647613816216,0.05333922343106856,1.0789999999999997,0.13768115942028986,206,0.928921568627451,203,0.538647342995169,206,0.49033816425120774,206,0.4666986359761296,0.538647342995169,0.49033816425120774,0.49856138107416875,True,True,True,True,0.4666986359761296,0.538647342995169,0.49033816425120774,0.49856138107416875,0.03117913886752061,203,0.0009212869960554522,0.03117913886752061,True,2.8724935186853858e-05,-0.027735037791088768,-0.008825020329662259,0.013223231424570825,-0.028753084082855485,0.1967278497819677,0.890632761582538,0.48256679684004794
2023-07,2023-06,2023-06-30,2023-06-30,2023-06-30,2023-06-30,3.675,3.4,0.2749999999999999,0.011417237257314028,0.05050531849008433,1.6350000000000002,0.2283653846153846,207,0.9878048780487805,204,0.5889423076923077,207,0.4831730769230769,207,0.39191486866791747,0.5889423076923077,0.4831730769230769,0.48801008442776733,True,True,True,True,0.39191486866791747,0.5889423076923077,0.4831730769230769,0.48801008442776733,-0.03570712064828764,204,0.0009134663486766732,-0.03570712064828764,True,-3.2617253120348754e-05,-0.0162267636979313,-0.020368189637723355,0.054100353480407204,-0.027735037791088768,0.17741667311514148,0.8229909813099716,0.3775615378882312
2023-08,2023-07,2023-07-31,2023-07-31,2023-07-31,2023-07-31,3.761,2.7,1.061,-0.05348756367719343,0.10825906139476604,1.9010000000000002,0.43779904306220097,208,0.9878640776699029,205,0.07894736842105263,208,0.5909090909090909,208,0.28716843963394806,0.07894736842105263,0.5909090909090909,0.3190082996546972,True,True,True,True,0.28716843963394806,0.07894736842105263,0.5909090909090909,0.3190082996546972,-1.1083564893378732,205,0.0009155023123136886,-1.1083564893378732,True,-0.001014702928856705,0.03626467059311467,0.07439750192490724,0.09494213243404892,-0.0162267636979313,0.15375271244258856,0.8928372238267839,0.5029812755041099
2023-09,2023-08,2023-08-31,2023-08-31,2023-08-31,2023-08-31,3.821,2.4,1.4210000000000003,0.013614256818721415,0.11471176786025872,1.5890000000000004,0.5976190476190476,209,0.9734299516908212,206,0.611904761904762,209,0.611904761904762,209,0.21447550034506552,0.611904761904762,0.611904761904762,0.4794283413848632,True,True,True,True,0.21447550034506552,0.611904761904762,0.611904761904762,0.4794283413848632,-0.08466641930335153,206,0.000759454646455367,-0.08466641930335153,True,-6.43003055386687e-05,-0.0390579820756648,0.0222445604524506,0.06076781003410958,0.03626467059311467,0.06962628564635906,0.8791104758714565,0.45236922613358976
2023-10,2023-09,2023-09-27,2023-09-30,2023-09-29,2023-09-29,4.03,3.4,0.6300000000000003,0.031465133311756155,0.10286853107808724,0.3550000000000004,0.2914691943127962,210,0.7091346153846154,207,0.7701421800947867,210,0.580568720379147,210,0.49969809515129415,0.7701421800947867,0.580568720379147,0.6168029985417426,True,True,True,True,0.49969809515129415,0.7701421800947867,0.580568720379147,0.6168029985417426,0.7891573938101828,207,0.00077701478801648,0.7891573938101828,True,0.000613186965063057,0.07893955296597555,0.07601686912411654,0.21985922537788882,-0.0390579820756648,0.11312309822625516,0.8542068809326874,0.6084658742577376
2023-11,2023-10,2023-10-31,2023-10-31,2023-10-31,2023-10-31,4.325,3.7,0.625,0.039877535223177496,0.18394159804598775,-0.43599999999999994,0.28537735849056606,211,0.2942583732057416,208,0.7900943396226415,211,0.714622641509434,211,0.7101821341518462,0.7900943396226415,0.714622641509434,0.7382997050946405,True,True,True,True,0.7101821341518462,0.7900943396226415,0.714622641509434,0.7382997050946405,1.5594407965358075,208,0.0010430787240299387,1.5594407965358075,True,0.0016266195162508012,-0.014037243380615738,0.019122001375034614,0.18823250818818815,0.07893955296597555,0.1865316993650101,0.8013588886959321,0.5894433886377621
2023-12,2023-11,2023-11-30,2023-11-30,2023-11-30,2023-11-30,3.699,3.8,-0.10099999999999998,-0.02233553042712,0.14833102871151826,-1.5220000000000002,0.14788732394366197,212,0.02142857142857143,209,0.2699530516431925,212,0.6549295774647887,212,0.9153420523138833,0.2699530516431925,0.6549295774647887,0.6134082271406215,True,True,True,True,0.9153420523138833,0.2699530516431925,0.6549295774647887,0.6134082271406215,0.7544444116635631,209,0.0008675704815086943,0.7544444116635631,True,0.000654533701498501,0.01148967824206859,0.03768496411916189,0.21893687485785485,-0.014037243380615738,0.16968845155009754,0.7697470986460349,0.4362257402263333
2024-01,2023-12,2023-12-29,2023-12-31,2023-12-29,2023-12-29,3.183,3.3,-0.11699999999999999,-0.058032320588496944,0.12973493158144667,-0.7470000000000003,0.1425233644859813,213,0.17772511848341233,210,0.0630841121495327,213,0.6191588785046729,213,0.8398757585153032,0.0630841121495327,0.6191588785046729,0.5073729163898363,True,True,True,True,0.8398757585153032,0.0630841121495327,0.6191588785046729,0.5073729163898363,0.07828584122806688,210,0.0008757551280103321,0.07828584122806688,True,6.855922690608225e-05,0.02189014701640013,0.13368039143369637,0.19977814563033736,0.01148967824206859,0.19891302945654582,0.7957325288219104,0.5317685063260642
2024-02,2024-01,2024-01-31,2024-01-31,2024-01-31,2024-01-31,3.345,3.2,0.14500000000000002,-0.0053077284808571434,0.05278861018317027,-0.48,0.20232558139534884,214,0.27122641509433965,211,0.4069767441860465,214,0.47674418604651164,214,0.7632240017551557,0.4069767441860465,0.47674418604651164,0.5489816439959047,True,True,True,True,0.7632240017551557,0.4069767441860465,0.47674418604651164,0.5489816439959047,0.342951288652668,211,0.0008787000180666844,0.342951288652668,True,0.0003013513035350921,0.003921734929663634,0.165937450653586,0.22566585395197003,0.02189014701640013,0.09254861538839614,0.6748774362835113,0.45121329645195213
2024-03,2024-02,2024-02-29,2024-02-29,2024-02-29,2024-02-29,3.475,2.8,0.6750000000000003,0.02597612725017484,0.10888239600556648,0.7760000000000002,0.33101851851851855,215,0.8661971830985915,212,0.7337962962962963,215,0.5856481481481481,215,0.40139214919144495,0.7337962962962963,0.5856481481481481,0.5736121978786298,True,True,True,True,0.40139214919144495,0.7337962962962963,0.5856481481481481,0.5736121978786298,0.4991595760346541,212,0.0008691301927954702,0.4991595760346541,True,0.0004338346585547041,0.10506180007531718,0.17466949701111667,0.21293684582982442,0.003921734929663634,0.1122614498394351,0.7536453877496909,0.462868681550528
2024-04,2024-03,2024-03-29,2024-03-31,2024-03-29,2024-03-28,3.413,3.1,0.3129999999999997,0.04257379328753785,0.11462837498185774,0.4299999999999997,0.23732718894009217,216,0.735981308411215,213,0.8087557603686636,216,0.6059907834101382,216,0.5133457513243465,0.8087557603686636,0.6059907834101382,0.6426974317010495,True,True,True,True,0.5133457513243465,0.8087557603686636,0.6059907834101382,0.6426974317010495,0.939153483883986,213,0.0010935725644940766,0.939153483883986,True,0.001027032483824557,0.05096639393537794,0.058303693612492546,0.14881995165047268,0.10506180007531718,0.13244722216407084,0.7247257735256212,0.4811051909047717
2024-05,2024-04,2024-04-30,2024-04-30,2024-04-30,2024-04-30,3.656,3.1,0.556,0.030077384738254054,0.13669868026850818,0.41100000000000003,0.2775229357798165,217,0.7325581395348837,214,0.75,217,0.6399082568807339,217,0.49495946234264987,0.75,0.6399082568807339,0.6282892397411279,True,True,True,True,0.49495946234264987,0.75,0.6399082568807339,0.6282892397411279,0.8429383922594693,214,0.001273760121801252,0.8429383922594693,True,0.0010737013091953731,0.011440398236880034,0.05122779379365694,0.18346106647104832,0.05096639393537794,0.24342124824629824,0.620781128391471,0.6249254365051605
2024-06,2024-05,2024-05-31,2024-05-31,2024-05-31,2024-05-31,3.578,2.9,0.6779999999999999,0.034522947136442994,0.1662689934350059,0.0029999999999996696,0.3493150684931507,218,0.5439814814814815,215,0.7831050228310502,218,0.6963470319634704,218,0.5533517250126838,0.7831050228310502,0.6963470319634704,0.6776012599357348,True,True,True,True,0.5533517250126838,0.7831050228310502,0.6963470319634704,0.6776012599357348,1.1550016817547104,215,0.0012781789265765367,1.1550016817547104,True,0.0014762988097793304,-0.004408484543537705,0.0325771197056508,0.1467271412365192,0.011440398236880034,0.159219108042877,0.6304391710348611,0.4907825302101796
2024-07,2024-06,2024-06-28,2024-06-30,2024-06-28,2024-06-28,3.266,2.7,0.5659999999999998,0.022914513071717657,0.1929541164523414,0.2530000000000001,0.27954545454545454,219,0.6658986175115207,216,0.7022727272727273,219,0.7386363636363636,219,0.5272779639715124,0.7022727272727273,0.7386363636363636,0.6560623516268679,True,True,True,True,0.5272779639715124,0.7022727272727273,0.7386363636363636,0.6560623516268679,1.011116700823059,216,0.0011994636189541089,1.011116700823059,True,0.0012127976971541654,0.0439395518660044,0.08552956829339342,0.21122201443638344,-0.004408484543537705,0.212755579733616,0.6505897821773019,0.4559946376136851
2024-08,2024-07,2024-07-31,2024-07-31,2024-07-31,2024-07-31,3.064,2.4,0.6640000000000001,0.013725851921893906,0.21703773385759728,0.1080000000000001,0.332579185520362,220,0.573394495412844,217,0.6085972850678733,220,0.7986425339366516,220,0.547013159533397,0.6085972850678733,0.7986425339366516,0.6514176595126406,True,True,True,True,0.547013159533397,0.6085972850678733,0.7986425339366516,0.6514176595126406,0.976731536915035,217,0.001356809133565288,0.976731536915035,True,0.0013252382703275807,-0.006504375805749474,0.12578936121940765,0.22000235589719397,0.0439395518660044,0.1858906941305298,0.6325106480420242,0.5754639180700857
2024-09,2024-08,2024-08-30,2024-08-31,2024-08-30,2024-08-30,3.088,2.6,0.488,-0.02804522617580485,0.2489392144701288,-0.18999999999999995,0.268018018018018,221,0.4269406392694064,218,0.20495495495495494,221,0.8490990990990991,221,0.6525206713562878,0.20495495495495494,0.8490990990990991,0.5688582418034472,True,True,True,True,0.6525206713562878,0.20495495495495494,0.8490990990990991,0.5688582418034472,0.44466006952393194,218,0.0012806634871706686,0.44466006952393194,True,0.0005694599152420706,0.04664727442159333,0.11054866445559863,0.2557382965267925,-0.006504375805749474,0.1907943650590418,0.6938607738819655,0.4966610490044766
2024-10,2024-09,2024-09-30,2024-09-30,2024-09-30,2024-09-30,2.992,2.0,0.992,-0.05506604543526894,0.3386881497708618,0.42600000000000016,0.45067264573991034,222,0.7386363636363636,219,0.07399103139013453,222,0.9484304932735426,222,0.405345495311863,0.07399103139013453,0.9484304932735426,0.4759223399918467,True,True,True,True,0.405345495311863,0.07399103139013453,0.9484304932735426,0.4759223399918467,-0.15167841477967517,219,0.0013536089479791384,-0.15167841477967517,True,-0.0002053132594610595,0.08265686681807582,0.11578905799921801,0.31688201253492276,0.04664727442159333,0.17481533639079,0.7050950867983607,0.7356238814815301
2024-11,2024-10,2024-10-31,2024-10-31,2024-10-31,2024-10-31,3.1,1.6,1.5,0.015645009332978077,0.3199784997510884,0.8359999999999999,0.6629464285714286,223,0.8800904977375565,220,0.6272321428571429,223,0.9397321428571429,223,0.22848153684550743,0.6272321428571429,0.9397321428571429,0.5984819408532643,True,True,True,True,0.22848153684550743,0.6272321428571429,0.9397321428571429,0.5984819408532643,0.6352542403586163,220,0.0012997056766184667,0.6352542403586163,True,0.0008256435422900455,-0.019954108114566993,0.0836861653904235,0.21267186895000623,0.08265686681807582,0.14786450148194255,0.7448117309711741,0.7207262407315631
2024-12,2024-11,2024-11-29,2024-11-30,2024-11-29,2024-11-29,2.751,1.3,1.4509999999999998,0.04083545040985026,0.2590634153000426,0.9629999999999999,0.6377777777777778,224,0.9121621621621622,221,0.7977777777777778,224,0.86,224,0.22503003003003003,0.7977777777777778,0.86,0.6276026026026026,True,True,True,True,0.22503003003003003,0.7977777777777778,0.86,0.6276026026026026,0.8203909487750718,221,0.00121060194918926,0.8203909487750718,True,0.0009931668816843282,0.05158613373940146,0.13073684811675235,0.24872267327160857,-0.019954108114566993,0.23711037464592158,0.7953994138535709,0.6886435552956557
2025-01,2024-12,2024-12-31,2024-12-31,2024-12-31,2024-12-31,2.855,1.5,1.355,0.10280518448731879,0.23631171720769029,0.363,0.5907079646017699,225,0.7017937219730942,222,0.9712389380530974,225,0.8163716814159292,225,0.35374915671256796,0.9712389380530974,0.8163716814159292,0.7137865920605315,True,True,True,True,0.35374915671256796,0.9712389380530974,0.8163716814159292,0.7137865920605315,1.3715979026091312,222,0.001361932493349889,1.3715979026091312,True,0.0018680237513739324,0.051507236089523456,0.18022488488666077,0.15625414730746545,0.05158613373940146,0.1818169043900549,0.7933665877631153,0.6499645672061712
2025-02,2025-01,2025-01-31,2025-01-31,2025-01-31,2025-01-31,2.859,1.9,0.9590000000000001,0.04419015201954757,0.31555243878450145,-0.5409999999999999,0.43392070484581496,226,0.22098214285714285,223,0.8303964757709251,226,0.9361233480176211,226,0.6725485761485211,0.8303964757709251,0.9361233480176211,0.8130227999790224,True,True,True,True,0.6725485761485211,0.8303964757709251,0.9361233480176211,0.8130227999790224,1.999757125888691,223,0.0016102786028849717,1.999757125888691,True,0.003220166110785308,0.02259679803244552,0.1190249609886942,0.134871718393633,0.051507236089523456,0.1314776495789399,0.9149420154913122,0.5944235932233695
2025-03,2025-02,2025-02-28,2025-02-28,2025-02-28,2025-02-28,2.706,2.2,0.5059999999999998,0.03509476878691764,0.33673811697733846,-0.9450000000000001,0.26535087719298245,227,0.10888888888888888,224,0.7785087719298246,227,0.9451754385964912,227,0.8128801169590644,0.7785087719298246,0.9451754385964912,0.8455214424951268,True,True,True,True,0.8128801169590644,0.7785087719298246,0.9451754385964912,0.8455214424951268,2.1848790506194464,224,0.0017058794677610833,2.1848790506194464,True,0.0037271403119930424,0.09761004579276356,0.10434419409906215,0.15488800875431274,0.02259679803244552,0.18413003496865124,0.8440161232266699,0.6204709289102308
2025-04,2025-03,2025-03-31,2025-03-31,2025-03-31,2025-03-31,2.771,2.0,0.7709999999999999,0.0013756604577972453,0.34974802533312843,-0.5840000000000001,0.38209606986899564,228,0.21460176991150443,225,0.45633187772925765,228,0.962882096069869,228,0.70165108010975,0.45633187772925765,0.962882096069869,0.7069550179696256,True,True,True,True,0.70165108010975,0.45633187772925765,0.962882096069869,0.7069550179696256,1.280927591876215,225,0.0025292365776141516,1.280927591876215,True,0.003239768918648535,-0.003018103657926541,-0.020310313641198285,0.17668284985990135,0.09761004579276356,0.14772123958380529,0.8072584442474313,0.736183121728499
2025-05,2025-04,2025-04-30,2025-04-30,2025-04-30,2025-04-30,2.563,2.1,0.4630000000000001,-0.00841912237809428,0.3381261560752824,-0.496,0.25869565217391305,229,0.2621145374449339,226,0.358695652173913,229,0.941304347826087,229,0.7395949051905766,0.358695652173913,0.941304347826087,0.679864968396859,True,True,True,True,0.7395949051905766,0.358695652173913,0.941304347826087,0.679864968396859,1.1024005627512006,226,0.002439343066003406,1.1024005627512006,True,0.0026891331687053936,0.009181096205084671,0.014161218880173632,0.2433884934559074,-0.003018103657926541,0.3393759084441499,0.8195952481552787,0.5462298070298355
2025-06,2025-05,2025-05-30,2025-05-31,2025-05-30,2025-05-30,2.786,2.1,0.6859999999999999,-0.0563569998616984,0.3303448116013632,0.18000000000000016,0.36363636363636365,230,0.6359649122807017,227,0.07142857142857142,230,0.9329004329004329,230,0.5001993620414673,0.07142857142857142,0.9329004329004329,0.5015094554568239,True,True,True,True,0.5001993620414673,0.07142857142857142,0.9329004329004329,0.5015094554568239,-0.02871806113598051,227,0.002422502096717136,-0.02871806113598051,True,-6.956956331556368e-05,-0.026284334854279834,0.04576817166724467,0.3396961407415844,0.009181096205084671,0.2789105052532099,0.8556571338599763,0.6935482977909705
2025-07,2025-06,2025-06-30,2025-06-30,2025-06-30,2025-06-30,2.805,1.9,0.9050000000000002,-0.07474008028068013,0.36043580339706693,0.13400000000000034,0.4245689655172414,231,0.5917030567685589,228,0.023706896551724137,231,0.9676724137931034,231,0.49186398885709987,0.023706896551724137,0.9676724137931034,0.4944144330673092,True,True,True,True,0.49186398885709987,0.023706896551724137,0.9676724137931034,0.4944144330673092,-0.07353682617236458,228,0.0024217602609066333,-0.07353682617236458,True,-0.00017808856333743138,0.032061875586019584,0.2010771025193303,0.3934252132901368,-0.026284334854279834,0.22651008987969065,0.7706855542471569,0.6650899841714722
2025-08,2025-07,2025-07-31,2025-07-31,2025-07-31,2025-07-31,2.785,2.2,0.585,-0.0045711615534935746,0.31851968716485946,0.12199999999999989,0.2939914163090129,232,0.5891304347826087,229,0.41416309012875535,232,0.9163090128755365,232,0.5584390744541892,0.41416309012875535,0.9163090128755365,0.629637059152827,True,True,True,True,0.5584390744541892,0.41416309012875535,0.9163090128755365,0.629637059152827,0.7838852196222954,229,0.0024093245875784534,0.7838852196222954,True,0.0018886339334753322,0.04063284043227866,0.22602646434148221,0.46423872722443393,0.032061875586019584,0.13740519536883794,0.7689928519309978,0.655603788191904
2025-09,2025-08,2025-08-29,2025-08-31,2025-08-29,2025-08-29,2.815,2.1,0.7149999999999999,0.0060425095097018655,0.3095606359513079,0.028999999999999915,0.38247863247863245,233,0.5432900432900433,230,0.5192307692307693,233,0.8952991452991453,233,0.5371156621156621,0.5192307692307693,0.8952991452991453,0.6505485255485256,True,True,True,True,0.5371156621156621,0.5192307692307693,0.8952991452991453,0.6505485255485256,0.9138228150154449,230,0.0025048992085935614,0.9138228150154449,True,0.0022890340461269284,0.11832394736816743,0.28106417563439234,0.5776139510847569,0.04063284043227866,0.1365333500654328,0.8369332593932561,0.5099138212216501
2025-10,2025-09,2025-09-30,2025-09-30,2025-09-30,2025-09-30,2.951,1.7,1.2510000000000001,0.03237658377216146,0.3641335165399502,0.34599999999999986,0.5595744680851064,234,0.7004310344827587,231,0.7638297872340426,234,0.9723404255319149,234,0.36999724871606754,0.7638297872340426,0.9723404255319149,0.7020558204940084,True,True,True,True,0.36999724871606754,0.7638297872340426,0.9723404255319149,0.7020558204940084,1.2371344483872768,231,0.0029225776563501374,1.2371344483872768,True,0.0036156214967577077,0.05350037033613475,0.16014634728057398,0.3085252506227454,0.11832394736816743,0.174236527773459,0.7010820605354349,0.6056627145377596
2025-11,2025-10,2025-10-31,2025-10-31,2025-10-31,2025-10-31,3.061,2.1,0.9609999999999999,0.028802325721819955,0.36288002781061035,0.3759999999999999,0.4597457627118644,235,0.7145922746781116,232,0.7351694915254238,235,0.9682203389830508,235,0.412830981305012,0.7351694915254238,0.9682203389830508,0.7054069372711623,True,True,True,True,0.412830981305012,0.7351694915254238,0.9682203389830508,0.7054069372711623,1.2516540679984487,232,0.003134461696101181,1.2516540679984487,True,0.00392326173291036,0.08734802277085518,0.19429618349298772,0.17980197879707682,0.05350037033613475,0.36102644911014037,0.7924432712893419,0.7066382959345276
2025-12,2025-11,2025-11-28,2025-11-30,2025-11-28,2025-11-28,3.344,2.4,0.944,0.04797831778109085,0.4697768108951079,0.2290000000000001,0.43670886075949367,236,0.6602564102564102,233,0.8502109704641351,236,0.9978902953586498,236,0.451517364492048,0.8502109704641351,0.9978902953586498,0.7665395434382777,True,True,True,True,0.451517364492048,0.8502109704641351,0.9978902953586498,0.7665395434382777,1.6319039244890572,233,0.0035273080840034186,1.6319039244890572,True,0.005756227905167156,0.012766938059977306,0.23148705669137226,0.07879252396218472,0.08734802277085518,0.2177471605730416,0.7187630581549873,0.6474397449276243
2026-01,2025-12,2025-12-31,2025-12-31,2025-12-31,2025-12-31,3.385,2.4,0.9849999999999999,0.025419340146632052,0.49574144374711615,-0.26600000000000024,0.4642857142857143,237,0.3893617021276596,234,0.7121848739495799,237,0.9978991596638656,237,0.573176291793313,0.7121848739495799,0.9978991596638656,0.7610867751355861,True,True,True,True,0.573176291793313,0.7121848739495799,0.9978991596638656,0.7610867751355861,1.5847929033255888,234,0.0035104021158649285,1.5847929033255888,True,0.00556326036104187,0.08451099686702657,0.12789671207428044,-0.008511971981879474,0.012766938059977306,0.2126317561226639,0.6754921804921805,0.7304151648648168
2026-02,2026-01,2026-01-30,2026-01-31,2026-01-30,2026-01-30,3.607,2.3,1.3070000000000004,0.0033230705119864368,0.5598405969874722,0.34600000000000053,0.5836820083682008,238,0.701271186440678,235,0.4790794979079498,238,0.997907949790795,238,0.3575234025955606,0.4790794979079498,0.997907949790795,0.6115036167647685,True,True,True,True,0.3575234025955606,0.4790794979079498,0.997907949790795,0.6115036167647685,0.6321277122324109,235,0.003976752537146419,0.6321277122324109,True,0.002513815483420802,0.12120848636131121,-0.012136189411172227,-0.15496522791475886,0.08451099686702657,0.46229634253902047,0.5857789419279433,0.8324257536022928
2026-03,2026-02,2026-02-27,2026-02-28,2026-02-27,2026-02-27,3.446,2.0,1.4460000000000002,-0.020099427318866603,0.5867453513343648,0.5020000000000002,0.6520833333333333,239,0.7911392405063291,236,0.28125,239,0.9979166666666667,239,0.27838871308016877,0.28125,0.9979166666666667,0.5191851265822786,True,True,True,True,0.27838871308016877,0.28125,0.9979166666666667,0.5191851265822786,0.04882434191555301,236,0.0042589903551231885,0.04882434191555301,True,0.0002079424013135771,-0.07242508694782002,-0.12399199155160501,,0.12120848636131121,0.556618707811699,0.5805834067069608,0.8913807056112097
